30.0,1
20.0,2
16.666666666666664,3
16.666666666666664,4
16.666666666666664,5
13.333333333333334,6
13.333333333333334,7
10.0,8
16.666666666666664,9
20.0,10
16.666666666666664,11
13.333333333333334,12
13.333333333333334,13
16.666666666666664,14
16.666666666666664,15
16.666666666666664,16
16.666666666666664,17
20.0,18
20.0,19
13.333333333333334,20
23.333333333333332,21
10.0,22
13.333333333333334,23
20.0,24
16.666666666666664,25
10.0,26
16.666666666666664,27
16.666666666666664,28
16.666666666666664,29
16.666666666666664,30
16.666666666666664,31
16.666666666666664,32
13.333333333333334,33
20.0,34
16.666666666666664,35
13.333333333333334,36
10.0,37
20.0,38
23.333333333333332,39
13.333333333333334,40
13.333333333333334,41
16.666666666666664,42
13.333333333333334,43
13.333333333333334,44
16.666666666666664,45
10.0,46
13.333333333333334,47
13.333333333333334,48
20.0,49
20.0,50
20.0,51
16.666666666666664,52
16.666666666666664,53
16.666666666666664,54
16.666666666666664,55
16.666666666666664,56
10.0,57
16.666666666666664,58
16.666666666666664,59
16.666666666666664,60
16.666666666666664,61
16.666666666666664,62
13.333333333333334,63
16.666666666666664,64
16.666666666666664,65
16.666666666666664,66
16.666666666666664,67
13.333333333333334,68
20.0,69
16.666666666666664,70
16.666666666666664,71
13.333333333333334,72
16.666666666666664,73
13.333333333333334,74
23.333333333333332,75
16.666666666666664,76
13.333333333333334,77
20.0,78
10.0,79
16.666666666666664,80
16.666666666666664,81
16.666666666666664,82
16.666666666666664,83
16.666666666666664,84
16.666666666666664,85
16.666666666666664,86
16.666666666666664,87
16.666666666666664,88
13.333333333333334,89
20.0,90
13.333333333333334,91
16.666666666666664,92
20.0,93
13.333333333333334,94
20.0,95
16.666666666666664,96
16.666666666666664,97
13.333333333333334,98
20.0,99
16.666666666666664,100
16.666666666666664,101
16.666666666666664,102
16.666666666666664,103
16.666666666666664,104
16.666666666666664,105
10.0,106
20.0,107
16.666666666666664,108
13.333333333333334,109
20.0,110
13.333333333333334,111
20.0,112
20.0,113
13.333333333333334,114
16.666666666666664,115
16.666666666666664,116
20.0,117
13.333333333333334,118
13.333333333333334,119
16.666666666666664,120
16.666666666666664,121
16.666666666666664,122
10.0,123
23.333333333333332,124
16.666666666666664,125
13.333333333333334,126
20.0,127
16.666666666666664,128
16.666666666666664,129
10.0,130
20.0,131
16.666666666666664,132
16.666666666666664,133
16.666666666666664,134
16.666666666666664,135
16.666666666666664,136
16.666666666666664,137
13.333333333333334,138
20.0,139
16.666666666666664,140
16.666666666666664,141
16.666666666666664,142
20.0,143
10.0,144
10.0,145
20.0,146
13.333333333333334,147
20.0,148
16.666666666666664,149
16.666666666666664,150
16.666666666666664,151
16.666666666666664,152
16.666666666666664,153
13.333333333333334,154
20.0,155
20.0,156
10.0,157
20.0,158
16.666666666666664,159
13.333333333333334,160
16.666666666666664,161
20.0,162
16.666666666666664,163
13.333333333333334,164
20.0,165
16.666666666666664,166
10.0,167
20.0,168
16.666666666666664,169
20.0,170
10.0,171
20.0,172
23.333333333333332,173
13.333333333333334,174
16.666666666666664,175
13.333333333333334,176
16.666666666666664,177
16.666666666666664,178
16.666666666666664,179
16.666666666666664,180
20.0,181
16.666666666666664,182
10.0,183
20.0,184
13.333333333333334,185
20.0,186
13.333333333333334,187
20.0,188
16.666666666666664,189
16.666666666666664,190
16.666666666666664,191
16.666666666666664,192
13.333333333333334,193
16.666666666666664,194
16.666666666666664,195
13.333333333333334,196
16.666666666666664,197
20.0,198
13.333333333333334,199
16.666666666666664,200
13.333333333333334,201
20.0,202
16.666666666666664,203
16.666666666666664,204
16.666666666666664,205
23.333333333333332,206
16.666666666666664,207
16.666666666666664,208
16.666666666666664,209
16.666666666666664,210
16.666666666666664,211
16.666666666666664,212
16.666666666666664,213
16.666666666666664,214
16.666666666666664,215
16.666666666666664,216
16.666666666666664,217
13.333333333333334,218
20.0,219
13.333333333333334,220
23.333333333333332,221
6.666666666666667,222
20.0,223
13.333333333333334,224
20.0,225
16.666666666666664,226
16.666666666666664,227
16.666666666666664,228
16.666666666666664,229
16.666666666666664,230
16.666666666666664,231
16.666666666666664,232
16.666666666666664,233
10.0,234
20.0,235
16.666666666666664,236
16.666666666666664,237
10.0,238
23.333333333333332,239
16.666666666666664,240
13.333333333333334,241
20.0,242
16.666666666666664,243
16.666666666666664,244
16.666666666666664,245
13.333333333333334,246
16.666666666666664,247
20.0,248
16.666666666666664,249
10.0,250
23.333333333333332,251
16.666666666666664,252
16.666666666666664,253
16.666666666666664,254
13.333333333333334,255
20.0,256
